"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"849172669853335552","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#RedEye🚨#SusanRice🚨#DirtyRice🚨#Wiretap🚨#JailObamaSpyRing🚨#ObamaSpyRing🚨#ObamaGate🚨#ARRESTObama🚨#DeepState🚨#DrainTheSwamp🚨#FireRyan🚨#MAGA🚨 https://t.co/6OtOAiYzc4","2017-04-04 08:11","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['RedEye', 'SusanRice', 'DirtyRice', 'Wiretap', 'JailObamaSpyRing', 'ObamaSpyRing', 'ObamaGate', 'ARRESTObama', 'DeepState', 'DrainTheSwamp', 'FireRyan', 'MAGA']","[]","[]",""
"854246699115597824","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#MoldyLocks🚨
🚨#BoycottSubway🚨
🚨#BerkeleyRiots🚨
🚨#ANTIFA🚨
🚨#Cleveland🚨
🚨#EasterEggRoll🚨
🚨#ObamaFail🚨
🚨#Easter🚨
🚨#MAGA🚨
🚨#AmericaFirst🚨 https://t.co/bijIfs5GeN","2017-04-18 08:14","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['MoldyLocks', 'BoycottSubway', 'BerkeleyRiots', 'ANTIFA', 'Cleveland', 'EasterEggRoll', 'ObamaFail', 'Easter', 'MAGA', 'AmericaFirst']","[]","[]",""
"838922143370903554","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","#ObamaGate #ObamaWiretap IS true so
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥#ARRESTObama💥
💥💥💥💥💥💥💥💥💥
🚂🚂🚂🚂 https://t.co/S2FudVWGuR","2017-03-07 01:20","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['ObamaGate', 'ObamaWiretap', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama', 'ARRESTObama']","[]","[]",""
"919692702861496320","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Puerto Rico Delegate: Everything That Weve Asked For, Trump Has Provided  https://t.co/Amex4lwXnr","2017-10-15 22:33","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['https://www.realclearpolitics.com/video/2017/10/14/puerto_rico_delegate_everything_that_weve_asked_for_trump_has_provided.html']","[]",""
"990037223872450560","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","und","https://t.co/UIctKTfQqL","2018-04-28 01:17","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/i/moments/989972517166178304']","[]",""
"996277303372988416","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Best wishes to First Lady Melania Trump!
#GetWellSoon 🤗 https://t.co/aEZA03Afpc","2018-05-15 06:33","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['GetWellSoon']","[]","[]",""
"978805635390234624","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","WATCH: 'March for Our Lives' Supporter LeBron James Shoots Machine Guns | Breitbart https://t.co/kXbSO1hE6O via @BreitbartNews","2018-03-28 01:27","Twitter for Android","","","","false","","","absent","absent","0","0","1","1","[]","['http://bit.ly/2I9sZfs']","[457984599]",""
"1010348668413665281","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","'A Decent Man Who Took the Higher Road': Jonah Goldberg, Steve Hayes Remember Krauthammer https://t.co/tOtbsLgGXA","2018-06-23 02:27","Twitter for Android","","","","false","","","absent","absent","0","0","1","0","[]","['http://insider.foxnews.com/2018/06/22/jonah-goldberg-steve-hayes-remember-charles-krauthammer-decent-man-who-took-higher-road']","[]",""
"978903873774587904","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","in","Shahid Khaqan Abbasi: Pakistan PM Shahid Khaqan Abbasi put through security check in US - Times of India https://t.co/O0RoLyhWiS","2018-03-28 07:57","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['https://m.timesofindia.com/world/us/pakistan-pm-abbasi-put-through-security-check-in-us-as-ties-deteriorate/articleshow/63493895.cms']","[]",""
"980704673148489734","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en",".@robertjeffress: ""Socialism works until you run out of other people's money, where secularism only works until you run out of other people's faith. We're running out of the faith of our forefathers, we're running on empty."" @NextRevFNC https://t.co/b1AmoV0o2q","2018-04-02 07:13","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[43350851, 851526166100029442]",""
"948234824858214401","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Since taking office I have been very strict on Commercial Aviation. Good news - it was just reported that there were Zero deaths in 2017, the best and safest year on record! https://t.co/v7UBIGvXbc","2018-01-02 16:49","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"994971927428022272","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","How do you feel about President Trump's handling of North Korea?","2018-05-11 16:06","Twitter for Android","","","","false","","","absent","absent","478","17","116","212","[]","[]","[]",""
"991211795640537088","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en",".@PhilippeReines can't take the truth! https://t.co/fiBv5aj9P5","2018-05-01 07:04","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[18602100]",""
"980992750874066944","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Trump administration moves on two fronts to challenge California environmental protections https://t.co/off7KEys9X","2018-04-03 02:17","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['http://www.latimes.com/politics/la-na-pol-epa-fuel-standards-20180402-story.html']","[]",""
"940288855239835649","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Not surprised that you want those free tampons from Bernie. https://t.co/U6YuyXHQQz","2017-12-11 18:35","Twitter Web Client","","","940288457464836096","false","","","absent","absent","0","0","0","0","[]","['https://twitter.com/liudmilausa/status/940288457464836096']","[]",""
"634557290226565124","LfSdKh+NPBLhQY9OuKO0BH9e13yz8K8LsE1hU98OSU=","LfSdKh+NPBLhQY9OuKO0BH9e13yz8K8LsE1hU98OSU=","LfSdKh+NPBLhQY9OuKO0BH9e13yz8K8LsE1hU98OSU=","New York, USA","","","6","7","2015-03-16","en","en","Genesee St. witness, families speak out","2015-08-21 02:47","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"635918549140160512","GC37Gn90IDGRKYtjyqMVBCgr3KRhe1tblJ6dmgv2YxY=","GC37Gn90IDGRKYtjyqMVBCgr3KRhe1tblJ6dmgv2YxY=","GC37Gn90IDGRKYtjyqMVBCgr3KRhe1tblJ6dmgv2YxY=","New York, USA","passion, Avid bacon fanatic : vert   Certified internet ninja  ...","","42","56","2015-03-13","en","en","27 Things One Direction Fans Can Do to Take Their Minds Off the Bands Hiatus","2015-08-24 20:56","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"634845558579023872","g59EkXAVZLBoRQjCoP6RaawLwkpDs4Zjr3FPhkzuoo=","g59EkXAVZLBoRQjCoP6RaawLwkpDs4Zjr3FPhkzuoo=","g59EkXAVZLBoRQjCoP6RaawLwkpDs4Zjr3FPhkzuoo=","New York, USA","","","86","210","2015-03-13","en","en","David Sweat, New York Prison Escapee, Is Arraigned","2015-08-21 21:52","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"638903938192797696","qM22PSOR346G41PNTdiv2u5lneMd1Xquy+CTB1iT5mU=","qM22PSOR346G41PNTdiv2u5lneMd1Xquy+CTB1iT5mU=","qM22PSOR346G41PNTdiv2u5lneMd1Xquy+CTB1iT5mU=","New York, USA","Award-winning internet aficionado ; student","","82","113","2015-03-11","en","en","Bush states Trump is not conservative he claims to be","2015-09-02 02:39","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"591530649896398848","oaj6QdUhtkwY4StHEA5jK0R+JkzrnCC3N6yAfRWC9k=","oaj6QdUhtkwY4StHEA5jK0R+JkzrnCC3N6yAfRWC9k=","oaj6QdUhtkwY4StHEA5jK0R+JkzrnCC3N6yAfRWC9k=","United States","so much interesting!","","57","50","2015-03-11","en","en","He keeps silence about my weight!! Dissembler","2015-04-24 09:14","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"593403953863229440","oaj6QdUhtkwY4StHEA5jK0R+JkzrnCC3N6yAfRWC9k=","oaj6QdUhtkwY4StHEA5jK0R+JkzrnCC3N6yAfRWC9k=","oaj6QdUhtkwY4StHEA5jK0R+JkzrnCC3N6yAfRWC9k=","United States","so much interesting!","","57","50","2015-03-11","en","en","their movements are perfect! https://t.co/pIpLkzcDkR","2015-04-29 13:18","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","['https://vine.co/v/OYgBl3OzH6O']","[]",""
"1002465300271566849","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","Paris, France","Luttons tous pour une cause commune,afin de voir le monde autrement. Tout ce que je publie n'engage que Moi/🇨🇲🇨🇬🇨🇩🇨🇮🇬🇦 Tu me follow,moi aussi je te follow.","","2518","2572","2018-01-22","fr","fr","Ouais,c'tait trop cool😂 https://t.co/dYHam7gtYW","2018-06-01 08:22","Twitter Web Client","","","1001888158429143040","false","","","absent","absent","0","1","3","4","[]","['https://twitter.com/SyllaCheiick/status/1001888158429143040']","[]",""
"961491882214862849","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","UxHMIcBMIHLVpprg7SZpRNYqPcMNVYzU3uEezHQ6MUA=","Paris, France","Luttons tous pour une cause commune,afin de voir le monde autrement. Tout ce que je publie n'engage que Moi/🇨🇲🇨🇬🇨🇩🇨🇮🇬🇦 Tu me follow,moi aussi je te follow.","","2518","2572","2018-01-22","fr","fr","Les trafics ferroviaire et aerien pertubés faute de personnels,à cause de la neige,prenez les dispositions à temps afin d'éviter tout ça. https://t.co/k1DFJZmv6o  #ParisSousLaNeige #France #sanstravailfixe","2018-02-08 06:48","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","['ParisSousLaNeige', 'France', 'sanstravailfixe']","['http://www.lefigaro.fr/societes/2018/02/07/20005-20180207ARTFIG00302-neige-les-trafics-ferroviaires-et-aerien-pertubes-faute-de-personnel.php']","[]",""
"616984802500210688","Wpcve+6PAvN0jTukxd67fgjnwkWl9QvHSFv165leAQ=","Wpcve+6PAvN0jTukxd67fgjnwkWl9QvHSFv165leAQ=","Wpcve+6PAvN0jTukxd67fgjnwkWl9QvHSFv165leAQ=","USA","passionate","","96","101","2013-08-27","en","en","ned a cat ASAP http://t.co/uTss5Jb0Sg","2015-07-03 15:00","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","['http://youtu.be/3nxSvvEudHE']","[]",""
"602771066977562624","PF4D7lMIdYoyZhgh9UceZk5Tm1+C209UZJV03B0TUA=","PF4D7lMIdYoyZhgh9UceZk5Tm1+C209UZJV03B0TUA=","PF4D7lMIdYoyZhgh9UceZk5Tm1+C209UZJV03B0TUA=","USA","If you do not hope, you will not find what is beyond your hopes","","104","108","2013-08-05","en","en","You know you're in love when you can't fall asleep, because reality is finally better than your dreams","2015-05-25 09:39","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"497614865729880064","use5gsAERkqogmjDklfsHY5GZuvJGICmFSYRvtCt4=","use5gsAERkqogmjDklfsHY5GZuvJGICmFSYRvtCt4=","use5gsAERkqogmjDklfsHY5GZuvJGICmFSYRvtCt4=","New York, USA","Subtly charming  princess   ;  student-Passionate social media guru","","122","182","2014-06-02","en","en","i out.","2014-08-08 05:26","Twitter Web Client","","","","false","","","absent","absent","0","0","0","1","","","",""
"634864332199870464","xgqdCOdJDPiiGdYit01ULmt8GdQ19QFhNxdtOE8bKTM=","xgqdCOdJDPiiGdYit01ULmt8GdQ19QFhNxdtOE8bKTM=","xgqdCOdJDPiiGdYit01ULmt8GdQ19QFhNxdtOE8bKTM=","New York, USA","","","76","198","2015-03-12","en","en","New York Mayor launches task force over topless panhandlers","2015-08-21 23:07","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"989231805831106560","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","Miami, FL","Concerned citizen. Proud patriot and Republican. Love my country!","","1471","3514","2018-04-09","en","en","I hope more Apple will build more factories in USA instead of China! https://t.co/Rbcc2I5dU8","2018-04-25 19:56","Twitter Web Client","","","989144989690187776","false","","","absent","absent","0","0","5","1","[]","['https://twitter.com/realDonaldTrump/status/989144989690187776']","[]",""
"993309737419669504","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","GY5PDBQbT3L86vTWDpY1y3rES9QYBtV0pbu9huuqCGA=","Miami, FL","Concerned citizen. Proud patriot and Republican. Love my country!","","1471","3514","2018-04-09","en","en","McCain was dying and his last wish was for Trump to NOT come to his funeral. How deranged and pathetic he must be?","2018-05-07 02:01","Twitter Web Client","","","","false","","","absent","absent","0","3","28","4","[]","[]","[]",""
"636342796945854464","E+tOR+1T9vtu+sXSOAAASfjk2me0l5r7496HmVDluTI=","E+tOR+1T9vtu+sXSOAAASfjk2me0l5r7496HmVDluTI=","E+tOR+1T9vtu+sXSOAAASfjk2me0l5r7496HmVDluTI=","New York, USA","keen on-Proud creator - Professional internet junkie ;","","138","123","2014-05-30","en","en","Fire-battered West gets help from other nations, volunteers","2015-08-26 01:02","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"585807139379126273","rGayHA0tFL9wSnNdKv98OEgUYKSELhLEQZv+Ejl38=","rGayHA0tFL9wSnNdKv98OEgUYKSELhLEQZv+Ejl38=","rGayHA0tFL9wSnNdKv98OEgUYKSELhLEQZv+Ejl38=","USA","","","81","119","2015-03-10","en","en","Its hard to beat a person who never gives up..!","2015-04-08 14:11","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"999938178353115136","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","fr","Le leader de #FI refuse de se rendre chez le juge

#JLM #Melenchon #Politique #FI #insoumise #VendrediLecture
Jean-Luc #Mélenchon visé par une demande de levée d'immunité parlementaire https://t.co/EASGajjjmP via @20minutes","2018-05-25 09:00","Twitter Web Client","","","","false","","","absent","absent","1","1","1","0","['FI', 'JLM', 'Melenchon', 'Politique', 'FI', 'insoumise', 'VendrediLecture', 'Mélenchon']","['https://www.20minutes.fr/justice/2277171-20180524-jean-luc-melenchon-vise-demande-levee-immunite-parlementaire']","[2649991]",""
"634858591015448577","cK8brzR3bBLeWmhSSvEalZAUQyaYQaIyxQ+H4akhj6Y=","cK8brzR3bBLeWmhSSvEalZAUQyaYQaIyxQ+H4akhj6Y=","cK8brzR3bBLeWmhSSvEalZAUQyaYQaIyxQ+H4akhj6Y=","New York","Freelance bacon geek # : 10 years General foodaholic","","108","116","2014-05-27","en","en","The return of bad old Times Square","2015-08-21 22:44","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"868763481931079680","PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=","PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=","PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=","World 🌍 *BFF Of SamTheInfidel","#SayNoToIslam🤢#BanShariaLaw #BanTheQuran🕋☠️ #StopIslam 👊#StopMakingExcusesForIslam 🚷✋#BanTheBurka✋️🔥 #BanCAIR👺#BanTheMuslimBrotherHood👹","","3721","4611","2017-04-03","en","en","Generation ISIS: Horror photos which show we could be fighting Daesh for DECADES https://t.co/NpO5lQcRyx #MoslemsBrainwashing #StopIslam🕋☠️💣","2017-05-28 09:38","Twitter for iPhone","","","","false","","","absent","absent","0","0","2","6","['MoslemsBrainwashing', 'StopIslam']","['http://www.express.co.uk/news/world/809955/Manchester-terror-ISIS-photos-Daesh-children-Islamic-State-Attack-level-Critical-latest']","[]",""
"859213320103968768","PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=","PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=","PBYfc02RVo1NJDn04zM+CulfSOPeglwzm+QNDwRznMc=","World 🌍 *BFF Of SamTheInfidel","#SayNoToIslam🤢#BanShariaLaw #BanTheQuran🕋☠️ #StopIslam 👊#StopMakingExcusesForIslam 🚷✋#BanTheBurka✋️🔥 #BanCAIR👺#BanTheMuslimBrotherHood👹","","3721","4611","2017-04-03","en","und","#Islam #BanShariaLaw #ReligionOfPeace #CounterJihad #IDoNotStandWithLinda #islamofascism #IslamIsTheProblem #IslamIsPureEvil🕋💩☠️💣😡😱🤢😤💀👺💣😡👩‍💻 https://t.co/QEc3mwGFdX","2017-05-02 01:09","Twitter for iPhone","","","","false","","","absent","absent","3","1","21","33","['Islam', 'BanShariaLaw', 'ReligionOfPeace', 'CounterJihad', 'IDoNotStandWithLinda', 'islamofascism', 'IslamIsTheProblem', 'IslamIsPureEvil']","[]","[]",""
"578182434191065089","jdDWo9LZY9Ct4F6S6DOlk1pfafF8OHLYc3MedQHYg=","jdDWo9LZY9Ct4F6S6DOlk1pfafF8OHLYc3MedQHYg=","jdDWo9LZY9Ct4F6S6DOlk1pfafF8OHLYc3MedQHYg=","USA","","","107","101","2013-07-26","en","en","Always remember that you are absolutely unique. Just like everyone else.  – Margaret Mead","2015-03-18 13:13","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"1035650437351858177","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","ryRAkAMPMXFjTmG8oLX9ZojnPGt8GtYcr5QhwNTeRAw=","France","L'adhérent actif du mouvement trotskist
#Trotskisme #ouvrier","","3884","5053","2017-12-13","fr","fr","Quand tu t'endormes et 5 secondes après tu sens ça:

#energy #suricate #nature  #animal #bonjourtwitter #sommeil #matin #soir #nuit #drole #fun #funny #GIF #relax https://t.co/YniAweZJhI","2018-08-31 22:08","TweetDeck","","","","false","","","absent","absent","0","0","4","0","['energy', 'suricate', 'nature', 'animal', 'bonjourtwitter', 'sommeil', 'matin', 'soir', 'nuit', 'drole', 'fun', 'funny', 'GIF', 'relax']","[]","[]",""
"634494292204064768","5MbhRRp22ixZT76sM0pz9u2x450OwRwEWzezvCvus8=","5MbhRRp22ixZT76sM0pz9u2x450OwRwEWzezvCvus8=","5MbhRRp22ixZT76sM0pz9u2x450OwRwEWzezvCvus8=","New York, NY","sweety","","59","67","2015-03-13","en","en","Clintons email server was wiped clean before FBI got it, her lawyer says","2015-08-20 22:36","Twitter Web Client","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
